"State/UT","Year","Season","Pump Type","Agricultural Demand (%)","Industrial Demand (%)","Domestic Demand (%)","Total Demand (%)","Subsidy Impact Factor","Market Growth Rate (%)","Energy Efficiency Rating"
"Tamil Nadu","2022","Summer","Floating","43","25","60","128","5.5817027230257","4.4762783640877","3"
"Tamil Nadu","2022","Monsoon","Submersible","31","41","46","118","17.556652071516","6.3706373543806","1"
"Tamil Nadu","2022","Monsoon","Surface Suction","35","37","38","110","17.87297298181","2.7491015689072","2"
"Tamil Nadu","2022","Monsoon","Floating","54","17","57","128","18.439112602655","1.8446227466273","3"
"Tamil Nadu","2022","Winter","Submersible","55","35","50","140","15.28186000426","4.7161078356178","4"
"Tamil Nadu","2022","Winter","Surface Suction","44","48","47","139","12.854920921506","6.3564552579781","1"
"Tamil Nadu","2022","Winter","Floating","29","14","56","99","10.24063237383","1.821512943974","2"
"Tamil Nadu","2023","Summer","Submersible","54","57","53","164","18.295078026759","4.2215395685207","2"
"Tamil Nadu","2023","Summer","Surface Suction","69","59","27","155","14.055820427557","3.7166087770684","4"
"Tamil Nadu","2023","Summer","Floating","31","29","32","92","14.858174399074","6.3991436910952","3"
"Tamil Nadu","2023","Monsoon","Submersible","28","54","56","138","3.843454664289","1.5204866068238","4"
"Tamil Nadu","2023","Monsoon","Surface Suction","31","48","55","134","12.660578108155","4.4697316910404","3"
"Tamil Nadu","2023","Monsoon","Floating","42","11","61","114","0.42344727470757","3.088080122581","4"
"Tamil Nadu","2023","Winter","Submersible","24","40","33","97","8.3223708886372","1.1014588795382","1"
"Tamil Nadu","2023","Winter","Surface Suction","27","29","36","92","13.005014392924","2.8749299568571","4"
"Tamil Nadu","2023","Winter","Floating","69","53","28","150","19.571567897187","6.7926533244323","3"
"Tamil Nadu","2024","Summer","Submersible","19","26","55","100","3.3628217178949","6.8325759592739","2"
"Tamil Nadu","2024","Summer","Surface Suction","17","22","42","81","6.7551197426446","5.2181901998448","2"
"Tamil Nadu","2024","Summer","Floating","56","32","60","148","13.503788310232","4.7998730466197","2"
"Tamil Nadu","2024","Monsoon","Submersible","26","54","38","118","5.6971226192152","1.1454415541343","1"
"Tamil Nadu","2024","Monsoon","Surface Suction","23","11","58","92","13.379074201365","5.4820509975818","3"
"Tamil Nadu","2024","Monsoon","Floating","41","30","59","130","0.21052092619403","6.9422452561278","4"
"Tamil Nadu","2024","Winter","Submersible","48","31","62","141","1.4593666585138","5.9267566269111","4"
"Tamil Nadu","2024","Winter","Surface Suction","11","23","57","91","12.919285249983","3.608809202619","2"
"Tamil Nadu","2024","Winter","Floating","65","50","55","170","2.4661161064285","3.9186796701463","1"
"Tamil Nadu","2025","Summer","Submersible","39","33","39","111","13.572988743657","1.3911986002369","3"
"Tamil Nadu","2025","Summer","Surface Suction","35","22","27","84","18.492456356851","3.3855512158639","1"
"Tamil Nadu","2025","Summer","Floating","29","23","51","103","15.678505582838","4.1156804943716","1"
"Tamil Nadu","2025","Monsoon","Submersible","61","13","40","114","17.773864295696","2.4413629983733","2"
"Tamil Nadu","2025","Monsoon","Surface Suction","57","33","27","117","10.775451722302","2.5459421379469","2"
"Tamil Nadu","2025","Monsoon","Floating","25","44","36","105","2.62242419033","3.732184807369","1"
"Tamil Nadu","2025","Winter","Submersible","48","27","31","106","8.2312754380206","4.1128498725061","4"
"Tamil Nadu","2025","Winter","Surface Suction","58","24","20","102","8.9095536616669","6.2420363630786","1"
"Tamil Nadu","2025","Winter","Floating","11","18","28","57","9.5124122861652","3.5463777564912","3"
"Telangana","2015","Summer","Submersible","62","24","26","112","8.5488384171312","4.7598620998706","4"
"Telangana","2015","Summer","Surface Suction","11","57","58","126","10.771667717084","2.5026604105216","2"
"Telangana","2015","Summer","Floating","49","48","23","120","2.9504766835469","1.5793028715865","4"
"Telangana","2015","Monsoon","Submersible","40","34","60","134","3.7522197709085","1.1298874155235","1"
"Telangana","2015","Monsoon","Surface Suction","45","59","27","131","1.7150210182221","3.765524637518","4"
"Telangana","2015","Monsoon","Floating","62","30","46","138","4.0292299158632","2.4051665537009","3"
"Telangana","2015","Winter","Submersible","52","44","59","155","6.1086338536606","2.9287748676868","1"
"Telangana","2015","Winter","Surface Suction","61","50","27","138","15.771036840165","2.0031751272836","4"
"Telangana","2015","Winter","Floating","30","32","57","119","13.61857073287","6.3834599511499","2"
"Telangana","2016","Summer","Submersible","22","32","48","102","12.450317368254","2.8903389796456","1"
"Telangana","2016","Summer","Surface Suction","38","59","34","131","13.578908485613","5.3505761133859","4"
"Telangana","2016","Summer","Floating","38","54","27","119","0.36912838086045","4.2736507865629","1"
"Telangana","2016","Monsoon","Submersible","58","59","64","181","8.3146849664677","3.2777852049138","1"
"Telangana","2016","Monsoon","Surface Suction","46","17","46","109","12.953387122417","3.7104505210927","4"
"Telangana","2016","Monsoon","Floating","54","53","38","145","6.9409405190755","3.5144480987526","1"
"Telangana","2016","Winter","Submersible","36","16","63","115","5.4741983434569","4.0362176213649","3"
"Telangana","2016","Winter","Surface Suction","45","28","25","98","10.198649908153","1.7785734009776","2"
"Telangana","2016","Winter","Floating","46","36","32","114","16.780983361587","6.5885331645173","1"
"Telangana","2017","Summer","Submersible","42","33","63","138","8.0577915791326","6.6113068610253","2"
"Telangana","2017","Summer","Surface Suction","64","39","41","144","3.6853015234149","2.2783633061052","1"
"Telangana","2017","Summer","Floating","45","22","26","93","10.289592842621","5.2807441626043","3"
"Telangana","2017","Monsoon","Submersible","15","29","54","98","19.087387244565","6.5279378025809","2"
"Telangana","2017","Monsoon","Surface Suction","67","21","49","137","7.6838836985196","3.594003399272","1"
"Telangana","2017","Monsoon","Floating","67","14","60","141","18.444617396775","3.8814202808262","4"
"Telangana","2017","Winter","Submersible","58","51","40","149","7.2092605829851","3.5825314485278","2"
"Telangana","2017","Winter","Surface Suction","67","24","36","127","14.97654927208","5.0032797504514","1"
"Telangana","2017","Winter","Floating","34","17","24","75","3.2806146291878","6.7331062385034","2"
"Telangana","2018","Summer","Submersible","63","32","30","125","13.151366115692","6.2987164400487","3"
"Telangana","2018","Summer","Surface Suction","21","11","54","86","15.650240164117","4.2650929253878","4"
"Telangana","2018","Summer","Floating","31","47","26","104","14.769679443722","5.8364929923696","3"
"Telangana","2018","Monsoon","Submersible","12","39","25","76","1.5526377049959","5.280771690199","1"
"Telangana","2018","Monsoon","Surface Suction","27","53","50","130","18.165171093541","2.8568894751692","4"
"Telangana","2018","Monsoon","Floating","27","18","40","85","3.8560558935321","3.3362080622884","4"
"Telangana","2018","Winter","Submersible","52","33","53","138","11.093873712941","1.4820211994169","1"
"Telangana","2018","Winter","Surface Suction","32","22","33","87","19.112427595627","1.1717871630139","2"
"Telangana","2018","Winter","Floating","69","48","45","162","8.2813565153563","2.3963814512203","3"
"Telangana","2019","Summer","Submersible","61","30","37","128","14.241268428183","4.4797718832107","4"
"Telangana","2019","Summer","Surface Suction","39","11","38","88","3.3282856862188","5.7182043157702","2"
"Telangana","2019","Summer","Floating","23","15","31","69","7.0094040463586","6.1528834880491","2"
"Telangana","2019","Monsoon","Submersible","67","39","60","166","2.8412321888612","5.2287750167931","4"
"Telangana","2019","Monsoon","Surface Suction","58","43","35","136","9.7618452052995","6.5645370188966","2"
"Telangana","2019","Monsoon","Floating","40","11","23","74","4.0250072910234","2.7080463516809","2"
"Telangana","2019","Winter","Submersible","49","34","44","127","1.4469701979497","5.7170960151893","2"
"Telangana","2019","Winter","Surface Suction","49","47","57","153","12.675580790865","6.2807881206018","4"
"Telangana","2019","Winter","Floating","28","48","54","130","17.354109195334","1.0128455160729","2"
"Telangana","2020","Summer","Submersible","19","37","33","89","6.7657118441982","5.8484660062038","1"
"Telangana","2020","Summer","Surface Suction","37","42","25","104","10.064566907722","3.788705235625","3"
"Telangana","2020","Summer","Floating","52","56","54","162","3.5679650385716","4.0784165371806","2"
"Telangana","2020","Monsoon","Submersible","60","21","21","102","15.771635302169","5.2481427039875","4"
"Telangana","2020","Monsoon","Surface Suction","31","50","62","143","17.868869307525","2.1649161797113","2"
"Telangana","2020","Monsoon","Floating","30","30","40","100","17.366479273007","6.3594168832597","1"
"Telangana","2020","Winter","Submersible","48","18","37","103","9.4107586958055","6.6938640647176","2"
"Telangana","2020","Winter","Surface Suction","19","50","43","112","8.4665345404505","4.7570767175471","4"
"Telangana","2020","Winter","Floating","42","47","63","152","12.17368441207","3.3964099524468","1"
"Telangana","2021","Summer","Submersible","43","20","50","113","16.355913619588","4.4070457633103","3"
"Telangana","2021","Summer","Surface Suction","27","49","60","136","15.874348515704","5.7112172074769","1"
"Telangana","2021","Summer","Floating","10","13","43","66","3.8708674647915","4.3230417533724","4"
"Telangana","2021","Monsoon","Submersible","35","32","34","101","12.855038279191","4.2177901947831","3"
"Telangana","2021","Monsoon","Surface Suction","47","44","55","146","14.914766300824","2.231630047304","2"
"Telangana","2021","Monsoon","Floating","47","38","62","147","16.938451991018","3.2583309786497","4"
"Telangana","2021","Winter","Submersible","45","54","35","134","12.83550808882","3.8316241945318","2"
"Telangana","2021","Winter","Surface Suction","31","23","43","97","7.7731200308703","3.5978052819943","4"
"Telangana","2021","Winter","Floating","48","25","57","130","12.468762673882","3.0618838506724","4"
"Telangana","2022","Summer","Submersible","17","39","46","102","5.1082084170369","4.6811673049814","2"
"Telangana","2022","Summer","Surface Suction","50","24","44","118","0.02044599188896","4.601091665886","3"
"Telangana","2022","Summer","Floating","54","48","44","146","6.5450061581163","2.7384256031733","2"
"Telangana","2022","Monsoon","Submersible","22","38","57","117","0.40472465279901","4.143959004788","1"
"Telangana","2022","Monsoon","Surface Suction","46","23","56","125","19.480624499441","6.468724020729","2"
"Telangana","2022","Monsoon","Floating","12","56","59","127","7.210658357033","5.7909757816235","2"
"Telangana","2022","Winter","Submersible","23","59","38","120","4.1672157814971","3.7706221983777","2"
"Telangana","2022","Winter","Surface Suction","26","37","38","101","9.744991206909","3.1326200843472","3"
"Telangana","2022","Winter","Floating","42","16","48","106","8.2939623661026","1.4940529785803","1"
"Telangana","2023","Summer","Submersible","52","17","61","130","16.2910757404","4.2016306067339","2"
"Telangana","2023","Summer","Surface Suction","51","58","39","148","12.002809664269","5.2655778204873","3"
"Telangana","2023","Summer","Floating","24","43","64","131","9.251266166276","4.6083053366124","2"
"Telangana","2023","Monsoon","Submersible","58","13","60","131","6.360194096286","5.777801115806","4"
"Telangana","2023","Monsoon","Surface Suction","30","50","35","115","1.3439514150475","2.5189127529377","1"
"Telangana","2023","Monsoon","Floating","35","58","64","157","8.8498262733607","4.8816802500238","1"
"Telangana","2023","Winter","Submersible","14","18","63","95","17.225726655095","2.3434372114809","4"
"Telangana","2023","Winter","Surface Suction","49","24","25","98","19.842529427046","1.5376823439719","1"
"Telangana","2023","Winter","Floating","39","27","54","120","11.65107674084","1.4260406813355","1"
"Telangana","2024","Summer","Submersible","39","30","57","126","14.967927124195","5.5527648562259","3"
"Telangana","2024","Summer","Surface Suction","27","38","57","122","8.5568114125411","2.9837977291573","3"
"Telangana","2024","Summer","Floating","27","46","57","130","16.506031246854","1.3984625222364","1"
"Telangana","2024","Monsoon","Submersible","29","18","20","67","6.4139857008265","4.9527167060855","1"
"Telangana","2024","Monsoon","Surface Suction","32","18","38","88","3.1856607469892","3.6123363767681","4"
"Telangana","2024","Monsoon","Floating","28","32","46","106","12.990209870038","1.438310660864","3"
"Telangana","2024","Winter","Submersible","36","55","53","144","0.40047069039413","4.4198969142719","2"
"Telangana","2024","Winter","Surface Suction","29","49","54","132","3.8076654212194","6.6456771596239","2"
"Telangana","2024","Winter","Floating","54","50","28","132","10.496335007295","4.2636184737416","1"
"Telangana","2025","Summer","Submersible","31","25","51","107","12.60014270893","6.0725152102046","2"
"Telangana","2025","Summer","Surface Suction","43","17","55","115","18.119038383893","6.4057809762326","4"
"Telangana","2025","Summer","Floating","37","55","63","155","2.5474407206672","5.9423457168219","1"
"Telangana","2025","Monsoon","Submersible","53","16","27","96","9.445619286576","4.3230164950133","1"
"Telangana","2025","Monsoon","Surface Suction","46","51","63","160","1.5004417778584","6.3739073824115","4"
"Telangana","2025","Monsoon","Floating","56","48","49","153","15.535365427001","4.7550799963037","3"
"Telangana","2025","Winter","Submersible","67","18","25","110","0.35747061672632","3.0083361214879","2"
"Telangana","2025","Winter","Surface Suction","61","45","21","127","1.1340930274009","4.3828203466699","2"
"Telangana","2025","Winter","Floating","59","18","20","97","18.225123036686","3.4225396628701","2"
"Tripura","2015","Summer","Submersible","52","40","33","125","0.48340704267007","2.8380674512129","3"
"Tripura","2015","Summer","Surface Suction","38","56","38","132","2.8012911871787","3.0896476921791","3"
"Tripura","2015","Summer","Floating","37","33","47","117","17.485931204443","1.8071529537351","1"
"Tripura","2015","Monsoon","Submersible","44","13","33","90","5.8148773178135","4.6886257189376","4"
"Tripura","2015","Monsoon","Surface Suction","29","24","26","79","13.072059050705","6.0289552084065","2"
"Tripura","2015","Monsoon","Floating","63","21","37","121","11.582285397512","4.7037464563157","3"
"Tripura","2015","Winter","Submersible","46","25","24","95","13.649860674743","6.085414288615","1"
"Tripura","2015","Winter","Surface Suction","50","36","50","136","15.016227627489","2.5932651088194","1"
"Tripura","2015","Winter","Floating","59","38","20","117","9.503954389139","6.6707050440553","4"
"Tripura","2016","Summer","Submersible","31","27","41","99","17.829077462895","6.0860871877733","2"
"Tripura","2016","Summer","Surface Suction","68","14","53","135","7.2459086517914","2.9116262276959","1"
"Tripura","2016","Summer","Floating","16","46","34","96","10.776387344993","3.6766858427511","2"
